cycles,instructions,branch-misses,cache-misses,L1-dcache-load-misses,L1-icache-load-misses,LLC-load-misses,LLC-store-misses,branch-load-misses,dTLB-load-misses,dTLB-store-misses,iTLB-load-misses,l2_rqsts.code_rd_miss,l2_rqsts.demand_data_rd_miss,l2_rqsts.all_demand_miss,IPC,CPI
1898969208,2934469988,590432,110546848,128940630,605412,49966407,5715082,606982,660986,232508,10362,186820,4823795,8356800,1.55,0.647125108
1946656129,2912349049,17364343,28933867,44840429,823158,17751074,1048138,15026928,720269,70787,11989,485910,7030527,7987500,1.5,0.66841443
1915539756,2930788721,8232987,72680559,91017236,915055,33665968,2300181,8270335,696515,143451,12517,339113,5717597,10177987,1.53,0.653591896
1907656430,3474176533,11157126,46964001,64074564,1598471,20460136,1414378,11183979,508223,115224,14216,396254,4970119,6897078,1.82,0.549095998
1901220736,3679223409,18748999,2249262,18936140,2412282,922716,62451,18221455,365384,9335,12538,525015,4834871,5460672,1.94,0.516745118
1929652215,3865691341,17560406,8348304,19896621,2639700,2715927,175946,16876009,501986,26776,13853,547277,4516281,4711126,2,0.499173898
1901182830,3900516078,19356137,2340441,14836716,2841333,843884,16332,19252448,234614,2720,15442,292581,2525174,2747666,2.05,0.487418278
1908581987,3873532329,19714698,1474503,14222990,2778365,1148084,48202,19642944,140499,1983,14246,286656,2259152,2581985,2.03,0.492723908
1928866932,4046069407,17658414,6211372,15894075,3113869,1135252,26342,18108021,210914,22164,15180,255419,1805221,2393024,2.1,0.476726111
1943194889,3808906733,12274409,41029497,52895640,2591946,18319760,1068939,12797171,262770,84861,20726,251203,2070533,3591279,1.96,0.510171297
1941129284,3203038672,20642582,6980663,25715217,508644,3951796,153864,19597647,571149,17360,13685,353287,6514997,6862866,1.65,0.606027427
1920494516,2945574698,19848433,9713631,27548591,632336,3328714,54354,20598930,738453,9981,7856,276994,7785347,8193468,1.53,0.651993147
1928017040,3167439438,18742223,13062541,30515968,511090,4163607,168111,19898783,836294,2461,10223,358408,7222704,7619366,1.64,0.608698944
1928262076,2973263014,20141693,7559894,24873108,520555,1686184,93652,19924088,835806,21032,9317,343429,7657777,8111075,1.54,0.648533973
1913656358,3013369641,19245706,6724087,24901749,503256,1310557,10829,19979825,817281,9223,12942,421578,7221868,8172670,1.57,0.635055299
1892230926,2905238199,19913842,8417193,28229929,429079,5001190,234524,19189570,874405,9389,10706,380061,7900455,8140105,1.54,0.651316965
1920511431,3038088153,19090546,13186357,30825182,571801,5933255,274882,19175703,741195,14923,8072,284874,7195517,7823652,1.58,0.632144735
1908060637,3250517051,18735099,9307625,30196260,554945,5333188,214618,17945675,668344,13350,11862,395358,7165821,7643457,1.7,0.587002193
1914735113,3010887955,11454884,56611881,75538826,1058543,28036134,2912913,10218966,618556,130655,10545,300045,6394091,8233216,1.57,0.63593702
1909495762,3652288642,21850105,5497418,13769123,1295620,587568,69555,22488997,73198,20411,15472,264535,1580305,1894225,1.91,0.522821701
1933823479,3660738495,18298669,23213789,38312670,1088684,11212510,768846,17986902,154857,31341,11027,198179,2135127,2812637,1.89,0.528260481
1909942980,3856999886,19295193,8116878,22113347,1112780,3813647,218746,19881312,74563,6636,12181,276938,1932367,2520316,2.02,0.495188757
1938733947,3875711100,21565840,1005271,14909558,1102272,505897,34962,21143472,86536,4239,11000,212460,2038746,2285543,2,0.500226642
1935757861,3636398769,23334383,873293,16296625,1033745,202110,14838,22822203,73750,7025,10517,260739,1962741,2275896,1.88,0.532328269
1917517816,3590579451,22907456,2542453,15368984,961836,1173943,36956,23350577,59250,1865,11697,248238,1753885,2133607,1.87,0.534041327
1938116561,4175050785,18444066,5214930,16607170,1333443,2312390,85320,19001275,54785,1388,13628,271676,1536969,2038174,2.15,0.464213889
1913591892,4021324679,20454236,806060,15321306,1262515,841832,29211,20245880,71540,1434,9898,226530,1831164,2129973,2.1,0.475861077
1933289328,3798578565,21423879,3092649,18936765,957943,1348707,25185,21637130,56902,1462,11315,331513,2042504,2516070,1.96,0.508950729
1915056796,3916552289,20528211,3389895,15287441,1201250,220572,3918,20963187,66284,2248,13664,258269,1761348,2228668,2.05,0.48896495
1936374459,3555613352,14678626,35387408,45624837,1246723,15177702,1177131,17027253,121042,56305,10172,189358,2230022,3610069,1.84,0.544596464
1914133071,3775440881,22377971,721134,12418117,998183,176680,31215,22401085,61895,4399,14702,278103,1545126,1878754,1.97,0.506995906
1928302070,3744451934,21271125,5258647,16893376,1285464,1369678,91043,21225265,101726,15552,13820,258188,2391385,2722938,1.94,0.514975784
1925905977,3737090841,21960264,1357284,15793141,1222807,473918,19858,21809614,61703,2347,10979,261004,2153993,2572141,1.94,0.515348986
1907001732,3687917358,22505025,1130347,15479387,1289293,478495,16360,22685022,70470,1669,11445,248887,2517114,2679207,1.93,0.517094486
1877945557,3622981456,19413511,8357893,20322259,1280319,2067158,74487,20461571,77701,4004,14712,278726,2225745,2979425,1.93,0.51834258
1936661062,3757051548,21793159,2467253,16077727,1362690,1026637,52780,21874594,68994,1718,14046,269866,2133287,2475540,1.94,0.515473647
1917011036,3639203810,22319212,4567246,16172159,1337343,2058927,100674,22075118,53395,1473,14583,220361,1793217,2113248,1.9,0.526766605
1923272869,3897071206,20572665,3054385,14563048,1522740,298481,27163,20960860,44798,3697,12949,185222,1624456,2123534,2.03,0.493517508
1909811115,3721778224,21581460,718926,13995335,1260950,182961,2025,21569630,57461,4500,15160,279563,1725581,2023579,1.95,0.513144793
1960463615,3771338619,22655319,4076236,16097776,1285602,2107655,58425,22889848,63132,16877,12603,233758,1147503,1477008,1.92,0.519832296
1906710388,3775978394,20836729,3656419,17294316,1407693,3076357,117549,20649382,45422,1706,13140,280713,1388112,1824520,1.98,0.504957971
1906347585,3596613152,18546622,20684483,33502989,1602898,9449069,1675208,18911823,95739,55997,8953,211720,1686827,2327425,1.89,0.530039652
1935391648,3853675023,21972474,3698717,15072072,1259142,3697251,236348,21448875,96598,10515,14305,244131,1094569,1331119,1.99,0.502219735
1893674172,3690985242,21745822,1398064,13829491,1294689,515428,39305,21503271,66125,2996,13842,241912,1918653,2155058,1.95,0.513053845
1941442382,3671945511,20669243,11213566,25897487,1300835,4616145,320781,21063077,69203,1817,12820,241884,2430193,2818498,1.89,0.528723091
1933962335,3437556329,23447758,4357730,21442670,1093652,2181020,111454,22998785,54556,1491,10886,268497,2962570,3355450,1.78,0.562598006
1926171586,3469626579,18542686,29311279,43664930,1131069,18084290,1172919,15652429,296604,140127,20300,334067,1754343,2473193,1.8,0.555152418
1894156140,3592941622,18627641,17871956,33459294,1160874,12063233,638906,18315403,125210,19353,14043,273905,1919161,2620964,1.9,0.52718812
1884482226,3558495879,21958841,4650891,20242854,1261541,3554523,285402,20786283,121590,20535,14323,282510,2099333,2297372,1.89,0.529572687
1927726980,3628287403,22154230,4652092,19776124,1195154,3514615,333192,20539819,155863,43044,15215,284529,2098036,2387131,1.88,0.531304929
1919795675,3620954639,22024459,4654452,21316727,1380649,3220947,220085,21046335,108998,12384,10812,256763,1909288,2317701,1.89,0.530190479
1919656517,3775617522,18054740,14729387,27490265,1357994,6078379,286757,19189500,121206,72374,18257,316883,1831562,3326243,1.97,0.508435112
1933239937,3418819899,13488480,41045427,55543617,1109541,20656042,1391450,12710527,367008,112581,13420,408385,3160771,7014068,1.77,0.565469956
1944946197,4581404877,15928099,3602495,13954357,1163295,503327,2948,16870244,245809,2203,13461,231836,3600807,3871890,2.36,0.42453052
1906202579,4786668993,15513040,2261911,9787954,825870,875797,32310,15106210,156126,1981,18947,239144,899170,982683,2.51,0.398231543
1930003522,4794523730,14673835,3402018,10946828,2116439,314716,32464,14778648,148085,3789,17513,207362,2151967,2002369,2.48,0.402543325
1939981474,4520237186,15263502,5314628,19314836,2188627,1424881,47059,15733963,285246,3198,13051,275524,3807018,3681666,2.33,0.42917692
1911100187,3901761407,16721784,5275216,21861779,1643501,1638956,9919,16356175,583398,2043,18305,635496,4927756,5574442,2.04,0.489804472
1924420528,3980880814,16787237,4595712,21303014,1797190,1575574,32461,16100574,544883,2706,15800,521005,4876224,5501112,2.07,0.483415761
1916284225,3990372348,15827438,5778115,24775097,1795073,1050403,4355,15750084,602810,2635,16877,652621,5502629,6253398,2.08,0.480226921
1927833577,4527814839,15865437,2704063,13581622,1135240,581014,1522,16168869,366306,4243,14411,394783,3728377,3741943,2.35,0.42577571
1896903255,4865080978,14959628,1832470,9562405,630438,140624,2295,15639275,41802,2231,12917,126257,1594082,2151985,2.56,0.389901682
1902235554,4465841233,14976921,4362955,14487440,1810724,1155960,30696,15181205,244064,2059,16961,313338,4040155,4486397,2.35,0.425952347
1885981853,4669976138,16517202,511681,5316365,2579432,1281405,51494,15625164,78978,1503,15864,99370,108569,218963,2.48,0.403852567
1958491885,4500030535,15546335,5134447,20441618,2359510,478001,4670,16627968,174842,3150,13712,329030,3404928,4389250,2.3,0.435217466
1903050370,4262233522,16820260,2755108,17390767,1956711,1138824,22933,16113300,223353,2461,13644,430310,2227713,2671559,2.24,0.446491343
1889548540,4333263790,15719433,2929173,17237475,1790910,645941,30603,16165178,291707,4507,13201,333175,3564804,3752986,2.29,0.436056661
1927370752,4087802500,14726176,5932879,23424103,1996867,1144293,2237,15360586,815686,2627,15349,642649,7025889,7782810,2.12,0.471493119
1897612402,4196431384,12640585,9130954,33671491,1651159,1986482,50879,14202057,630367,3905,19558,659255,6552725,7771919,2.21,0.452196695
1915752833,4089570480,15168675,5343669,25848470,2186235,897360,2697,15880070,409338,2284,16274,676751,5445806,6459966,2.13,0.468448421
1917270715,4096388518,15046481,5447869,26648103,2104151,923458,4558,15368326,487108,2290,16901,735322,5273300,6406792,2.14,0.468039276
1924628459,4013899120,15592554,4886432,27366847,2088328,1628142,24266,14923003,534109,2399,19265,875242,6200189,7228319,2.09,0.479490989
1922486341,3848784210,15407830,6169472,32466470,1784018,2205949,54432,14628016,597017,3008,17676,1004265,7301415,8430210,2,0.49950484
1921495592,3645203833,16713351,4904715,28217103,1457265,957253,1482,17925921,663989,5808,16724,914217,8373594,9213876,1.9,0.527129807
1912973917,4629770437,17147737,442251,7426587,1057336,732398,21511,17038406,53154,1675,10849,186853,942419,660467,2.42,0.413189799
1922458683,4506843609,16520714,2245208,11364571,1079022,964620,30987,15711529,241579,2203,14284,364938,2593349,2702257,2.34,0.426564321
1936722324,4107381002,16767249,3549843,18818245,1645540,1197339,3871,16457912,265424,1986,16564,454590,2377166,2863355,2.12,0.471522443
1917949441,4449536049,15742444,2227011,11610171,2413905,1166712,29982,15388060,220552,4310,14997,340733,2318217,2525796,2.32,0.431044815
1890921426,4698210712,14503992,2705026,11951408,2276356,1183277,24038,14035260,262053,2154,14423,337181,1858361,2199979,2.48,0.40247693
1941481633,4669710827,14370108,3348435,14984259,2286223,743429,32051,14865407,369890,5036,16316,455608,4153782,4357960,2.41,0.41576057
1924747631,4340823285,14109441,4473243,23347953,2147846,1021087,6018,14645889,568364,3099,18470,832468,5764991,5803536,2.26,0.443406125
1931662477,4416057395,15129188,2913776,19613045,2595291,738115,2142,15643785,493825,3981,17532,892927,5103598,5369631,2.29,0.437417883
1930947214,4563646502,15594302,3407465,13920626,2646179,543421,8951,16670926,36830,2660,14733,277360,2487736,3238976,2.36,0.423114983
1883078751,4136113262,17941550,1541886,18940525,1719079,642875,32741,17010772,70422,1898,10335,339067,1278811,1642354,2.2,0.455277366
1943180576,4529608951,17985991,1582481,15571206,1977627,874055,23981,17138541,84368,1883,14635,284303,1073739,1389971,2.33,0.428995217
1900476423,4485956373,17185166,717814,13110561,2001983,176957,1530,17290392,54698,1580,12261,307457,1053508,1366729,2.36,0.423650224
1940216459,3887952476,17104499,4919794,18443614,1680716,1855101,30651,16857112,731719,4513,15128,578706,6127330,6205446,2,0.499032967
1908791000,3729604880,16406030,6058663,21327399,1606474,1348007,2093,17079356,784487,3265,12964,596154,6860365,7394784,1.95,0.511794429
1892327246,3571363844,17385396,4299843,25815861,1574081,932465,23740,17681048,577273,3419,14885,781426,6288737,7090024,1.89,0.529861232
1937448243,3564658813,17506963,3372432,28994006,1583979,915951,30464,17533007,521015,2525,17944,1048186,7299669,8343228,1.84,0.54351576
1926416382,3490059815,17406205,3464257,29652473,1463540,926039,20883,17485012,434904,3093,14469,990090,7276142,8359149,1.81,0.551972311
1912194516,3487730502,17365001,3013675,30394263,1361623,760211,965,17514807,466226,3386,17649,981375,7112143,8017610,1.82,0.548263266
1906141350,4123372110,15160970,5659564,28384467,1788139,1615261,119206,14679734,297515,3275,13738,559077,4992409,5622061,2.16,0.462277306
1934907470,4284799066,16264636,4497663,21908361,2241668,1359838,50593,15672429,332894,2986,14009,451525,3978924,3839515,2.21,0.451574844
1906943975,4471371708,15598453,2015992,17205929,2767900,1244358,24393,14875779,349092,2596,14726,426961,2986182,3454678,2.34,0.426478517
1947956453,4121424849,16372080,3381095,21057732,2477314,1388463,60042,16594050,484484,5849,14067,651550,5743823,6077340,2.12,0.472641507
1905051668,2957737939,17795731,5013392,32818569,1372984,1252978,2769,17761019,826850,3381,13067,1030394,9638655,10790905,1.55,0.644090757
1903850975,3100692607,17952293,4866322,30365484,1193413,1189923,20674,17838074,701325,4802,13553,889620,8705369,9579079,1.63,0.614008293
1938936284,3080154386,17754800,5170442,33508766,1329441,1264282,1872,17834261,789836,2590,13577,1009133,9934758,11029170,1.59,0.629493214
1916825147,4068461133,15715649,3545950,22774232,1706321,927887,34452,14465325,347668,2055,14319,535399,5007981,5690219,2.12,0.471142549
1930039858,5283631795,12663665,1899161,9249601,2392111,217864,2165,13301209,94039,2433,13891,186992,2461643,2299777,2.74,0.365286593
1937941591,5034194261,13815401,1548100,9595579,2270696,919279,31031,13827390,132646,3494,13178,258509,2365622,2172015,2.6,0.384955663
1915446910,4063581544,16080836,4149075,17559454,1728033,1610370,20215,15944154,581502,4400,15369,619203,5359236,5572328,2.12,0.471369133
1901909152,4146774552,14986981,5583402,22093178,1777211,1609391,22785,14769424,628362,1849,14095,613324,5142080,5507454,2.18,0.458647831
1922177500,4808675430,14097691,2234517,14475966,3027208,1127804,21480,13650121,296708,3049,15087,316456,3065587,3265565,2.5,0.399731179
1926653606,4318507643,15974152,4088223,22389526,2552862,1334850,34711,15494775,404678,1723,14963,419049,3486706,3868190,2.24,0.446138751
1907535832,4239423809,15987324,2590736,18013567,2629293,1229048,21593,15314162,370052,3404,16376,466650,4046823,4409819,2.22,0.449951672
1948648873,4109986590,16232599,2056721,17683478,1501905,228645,1987,16593365,105906,2984,11978,412469,3272643,3601838,2.11,0.47412536
1949332442,3941937148,16234524,2736478,19996781,1199995,725349,3578,16161879,40810,1306,11734,396900,1693696,2355394,2.02,0.494511295
1901785669,4041217835,15291348,3443637,17543201,1557367,289540,1609,16187273,118377,2284,17221,457487,3596134,3788001,2.12,0.470597168
1959096495,4239975352,15913985,4462823,20745202,1831834,1110989,33308,16387664,166550,1554,14588,339790,2385823,3312825,2.16,0.462053746
1915319820,4596116111,15673322,888000,8591330,2950600,85490,1556,16183025,36398,2278,15350,212310,1736737,1440532,2.4,0.416725725
1913412965,4025932942,17222270,3294070,18974006,1889213,639085,34940,16717702,72017,2222,13742,330373,1345598,2578839,2.1,0.475271941
1921522828,4349860089,17698915,829014,15890072,2062752,188009,1115,17754283,63950,1618,11377,366025,1718036,2076162,2.26,0.441743594
1917421503,4166722501,17298403,1513610,17949823,2013040,787690,21259,16829836,74608,1952,11703,363366,1793714,2220263,2.17,0.460174994
1933498742,4074121826,15640557,3936028,20692612,2194865,1328471,22401,15424770,342659,1945,17249,468111,2850914,3257578,2.11,0.474580492
1900970918,4214360338,14777059,5957486,19711114,2490598,1071742,3437,15769333,545244,1986,17242,474765,4683886,5660378,2.22,0.451069858
1926605783,3243713285,18043512,6231805,25914503,2028979,1732936,2329,18063408,870339,2634,15333,923610,7062894,8281617,1.68,0.593950702
1920795558,2791832339,18869061,6398592,28078918,1747142,1633568,23003,18799668,997510,3389,18968,1108622,9227266,10408783,1.45,0.68800534
1934897472,3158519510,18410792,5278087,27795186,1538471,1440446,28629,18498158,947913,3301,16491,1028143,8224909,9163941,1.63,0.612596334
1928597453,3915753680,17370542,2090266,25026578,2026376,557784,30821,17409249,264883,2332,15199,806305,5082746,5740503,2.03,0.492522669
