cycles:u,instructions:u,branch-misses:u,cache-misses:u,L1-dcache-load-misses,L1-icache-load-misses,LLC-load-misses,LLC-store-misses,branch-load-misses,dTLB-load-misses,dTLB-store-misses,iTLB-load-misses,l2_rqsts.code_rd_miss:u,l2_rqsts.demand_data_rd_miss:u,l2_rqsts.all_demand_miss:u,dtlb_load_misses.walk_pending:u,itlb_misses.walk_pending:u,dtlb_store_misses.walk_pending:u,dtlb_load_misses.walk_pending:u,offcore_requests.l3_miss_demand_data_rd:u,ocr.hwpf_l2_rfo.l3_miss:u,ocr.demand_data_rd.l3_miss:u,icache_64b.iftag_miss:u,l2_rqsts.swpf_miss:u,page-faults:u,mem-stores:u,l1d_pend_miss.pending:u,frontend_retired.itlb_miss:u,IPC,CPI
451642976,1768963135,700327,292496,1962077,263666,52609,21485,766626,5079,2264,205,92903,66637,159931,152425,24259,31155,152425,8697,13594,9180,2629997,823,0,103498549,36864286,2075,3.916728985,0.255315087
451184260,1767346004,394918,375092,1764619,583405,50457,8564,731621,2003,3763,355,46432,52196,100095,150447,7980,70526,150447,17432,22763,19555,3254456,3169,7,104030708,42943576,967,3.917126905,0.25528915
455941057,1787612462,1161599,225735,3957902,2604819,18644,6885,1186621,2594,526,135,42491,75163,200527,322384,44674,57445,322384,76396,2899,64720,27882,0,0,90378020,20187253,1727,3.920709562,0.255055873
449020887,1760835717,811362,348535,4346537,2652680,23442,11892,794993,3386,4568,941,96860,46849,130931,136668,15111,30868,136668,13537,14659,19479,2957818,1974,0,85924155,26679634,2941,3.921500687,0.255004418
452669325,1775239852,234407,248037,525682,11890,59102,1519,233116,6533,1858,425,63337,46280,143534,283753,38283,53612,283753,17210,15238,22079,2731170,3126,0,108279874,46068790,581,3.921714492,0.254990516
456764112,1791671748,716398,304564,2526181,2147752,20120,27024,1332189,2084,972,110,80110,71322,167937,492816,75844,32534,492816,26556,76613,35994,4077807,1923,0,112709459,33296100,390,3.922531786,0.254937386
454090877,1781726557,1132396,239283,3890343,2677988,18358,6587,1323253,2374,866,506,80310,46724,120297,329770,36064,309975,329770,30360,19352,20829,2474269,2949,0,87757532,20531237,1793,3.923722425,0.254860026
451757906,1772573400,632661,300380,1896798,567293,53054,28729,255033,3164,201,629,95764,46171,129917,159804,7891,73346,159804,15870,16571,18763,2505668,2943,0,86287591,19951649,1698,3.923724137,0.254859915
443494952,1741008588,425263,370570,2272730,1591346,29940,38273,838676,2375,2835,255,79481,48795,261525,238378,47919,484815,238378,20724,63145,22691,2843754,3795,0,94551083,21966719,5705,3.925655929,0.2547345
455336318,1787653150,1113621,245229,3452931,2821493,18305,41907,1043870,2661,9704,3938,145090,51268,161089,137249,19970,82679,137249,13624,26158,17520,2741821,2229,0,94545828,18691290,2776,3.926006074,0.254711781
454258048,1784537438,59370,154182,379512,22958,39503,1425,56944,1998,365,430,49049,66833,176211,145879,7545,70293,145879,13299,32084,13617,3868735,1827,0,93587215,39610082,1374,3.928466311,0.254552266
455450341,1789678157,527019,325146,1833207,922691,33921,23622,1265309,4714,320,455,146713,140455,302879,460676,81407,21135,460676,16220,15780,12170,2467231,695,0,120069499,24659138,275,3.929469353,0.254487288
453118241,1780529143,1139011,224461,3910330,2579148,21310,6960,1185755,4008,881,956,116243,49838,120165,335090,50107,299319,335090,19747,18449,18136,2463866,2786,0,89228671,20758737,2575,3.92950224,0.254485158
455598717,1790302947,396210,272813,721777,2314655,47880,10410,3089819,476,1347,100,6929,9782,25985,77006,3613,73225,77006,4709,25665,4885,4918129,189,4,114693588,37440966,719,3.929560993,0.254481353
452042331,1777006082,1017983,366699,4415021,2525216,21019,7531,1098373,2600,531,140,44081,40756,105028,338861,78344,100414,338861,41936,24582,12705,2849719,2198,0,97597860,37682549,1748,3.931061231,0.254384234
444620003,1748556520,747748,152423,1389637,29555,40968,29995,737842,6192,3020,596,62073,49202,140044,138302,9380,29803,138302,11291,15643,12061,2206333,1326,4,88804179,22743036,3673,3.932698727,0.254278314
452210701,1779207102,374697,253840,582126,23617,41339,1887,380420,3316,1943,788,44181,71361,178381,171238,81620,64061,171238,15062,19408,16170,3248289,3075,0,121575445,40815466,671,3.934464837,0.254164173
453521794,1784906691,124695,129897,381211,31657,38724,679,112730,2229,310,45,7189,104997,124985,364794,141565,169675,364794,45041,2981,44844,33944,0,49,118806910,19934554,235,3.935658031,0.254087116
453190882,1783668115,641449,254830,1283167,32467,43507,20728,702454,5395,2684,996,128637,92388,274651,96719,63708,42943,96719,10390,9526,11254,2602825,1822,0,129762605,33828135,1212,3.935798768,0.254078031
449524917,1769656066,231357,160293,572249,32832,49391,1418,500906,2026,493,751,40610,27047,80654,113949,7485,75895,113949,14154,83967,63232,1076122,244,0,115763180,40913134,551,3.936725194,0.254018239
450766827,1775443229,288430,389914,1551754,886952,49994,25769,1321961,1928,496,220,93889,64199,168159,65518,9740,22789,65518,6538,14949,7327,2512093,963,0,142149914,62612027,778,3.938717587,0.253889744
448983839,1768846815,951420,405111,4539163,2659404,18237,10533,906180,4195,635,632,141527,111708,248440,187606,9011,47249,187606,10633,15124,10565,2542294,983,0,94938475,38453547,3056,3.939667002,0.253828559
452359780,1782975875,309568,254052,1840337,2276303,32956,11697,1064214,2219,841,245,28474,101892,201687,182502,9801,9231,182502,52627,5786,54414,19051,0,1,106194049,43617241,505,3.941499563,0.253710544
456516733,1799687570,719194,155462,1671154,2394418,14083,4214,2056754,1427,500,260,55013,44568,118290,94660,9944,41995,94660,9386,16996,10702,2848136,883,0,113765014,28864237,388,3.942216002,0.253664436
448852553,1769684255,526736,397370,1574708,919776,43707,25211,1436603,1032,375,120,82081,51627,146992,88595,7734,29070,88595,5698,12186,5680,2638366,944,0,113922430,45971444,779,3.94268506,0.253634258
451404007,1779894895,98038,244571,638114,342985,38466,24206,922955,3181,716,290,115132,92275,191747,158589,3863,40776,158589,8174,23409,26685,2710465,2334,0,116606577,45618235,651,3.943019706,0.253612732
453342727,1787857413,1015445,274840,4014332,2670862,18295,8657,990363,2956,1212,400,75940,79458,244292,126976,25944,37851,126976,11526,12119,11155,2682285,1799,0,92536928,20809480,3738,3.943721398,0.253567608
456699870,1801372036,709251,296860,1999286,2136988,22082,32128,1430382,1673,1232,170,100250,76920,225333,157158,212450,10504,157158,29663,3206,32161,13666,0,4,118186960,13413485,200,3.944323514,0.2535289
447976101,1767268263,307787,251356,676541,21274,71133,846,281791,2655,195,80,7890,204341,253594,77465,73969,239668,77465,5905,13742,7764,3301746,1048,0,91425123,72618626,727,3.94500568,0.25348506
454038276,1791196168,301411,184446,631892,21442,51184,1767,469618,4618,2705,480,84292,62512,153220,156552,8954,100169,156552,16618,42732,22655,3637062,1764,0,92712372,34780290,785,3.945033409,0.253483278
456864160,1802889445,1085340,267349,4266904,2497713,20699,7376,1083556,2775,587,454,63682,55318,276951,127056,63187,86841,127056,11955,23960,13113,2900426,1991,0,94601686,25445038,1648,3.946226478,0.253406642
445333889,1757427203,309274,140262,758181,699373,35233,5571,1005255,1599,571,140,18279,29351,67759,131090,6846,69350,131090,20901,78182,58139,710751,0,0,104732831,18410650,435,3.946313646,0.253401045
453016420,1787817939,1140665,244657,4002958,2527794,19514,6688,1121651,2785,766,145,35439,34298,84980,347696,14633,252579,347696,47832,79106,61235,30691,0,0,71543348,26747921,2401,3.946474918,0.253390689
453480227,1790327509,716694,272488,1763561,322929,60888,943,383874,3323,238,2766,96974,40047,131109,108840,12455,56574,108840,14585,13908,14077,2574986,2154,0,95334972,34926878,1698,3.947972596,0.253294565
453091783,1789579901,415344,227056,1729818,324428,44350,25127,741682,15399,1142,1765,181160,228714,427959,627868,95970,41207,627868,10591,15050,10227,2120844,1071,0,112881588,35626510,1337,3.949707252,0.253183321
456227951,1802376662,264512,189511,525947,12840,51597,1608,257122,4404,856,465,46646,76827,213165,193292,21576,70704,193292,8176,13934,17614,2991894,3232,0,127271781,29803342,310,3.950605521,0.253125754
448923772,1774604448,284059,170436,759468,459647,35766,5117,1247531,2216,786,145,59890,42507,102477,160265,9137,46415,160265,8273,77002,55140,937970,0,0,108439353,42210718,511,3.953019552,0.252971175
455694816,1801470690,321169,321290,1209559,1132436,33780,26292,839893,1753,1142,285,115107,98248,233122,544410,28372,84869,544410,17081,20945,15952,2608116,1134,0,119264976,24415875,838,3.953239376,0.252957108
454442704,1796570521,83189,143133,357981,12134,35656,1633,81603,4057,2449,490,68564,35957,85552,112114,7088,75169,112114,9837,28753,14665,3725640,1640,0,121074303,32890826,908,3.953348805,0.252950106
456279343,1804416654,346262,341236,1594280,1762839,41064,27792,1085144,3196,1167,345,111388,59935,160145,295406,17348,379373,295406,35666,510167,47287,66714,0,0,116743981,33340618,225,3.954631481,0.252868062
454815254,1799795109,196326,164981,1452662,1561619,38496,14122,1151917,3306,776,220,88205,57043,158221,400047,9105,258723,400047,54941,67178,59089,21937,0,0,114064083,18653246,445,3.957200409,0.252703906
456277209,1805650368,1066852,320759,3394231,1690974,41979,35641,523662,2371,197,409,17425,124383,231294,198890,53851,52970,198890,19309,17987,19953,2470043,2793,0,88510091,19590417,1508,3.957353846,0.252694108
444400419,1759313554,341600,169268,1113820,772316,25950,3632,1371211,1900,315,621,100760,65474,172194,122477,11622,38289,122477,10562,10619,10919,2314682,1285,0,120237244,32153212,431,3.958847649,0.252598758
453705988,1796197075,185613,287254,1106988,1031965,48286,30709,789264,1858,1382,480,98458,52029,280356,468349,105568,135649,468349,48696,82239,79852,18413,0,3,125247650,18720402,335,3.958945049,0.252592544
453417586,1795128232,510130,296908,1859976,306300,43818,1709,203730,4013,315,95,29824,126214,313738,322314,1155484,103865,322314,36354,29322,33138,2510704,3002,10,84710030,40977630,1052,3.959105883,0.252582282
451147190,1786365621,345210,234355,658379,33786,44277,2683,364768,7039,2800,1035,114137,93818,257280,173053,99766,46414,173053,10509,11386,12695,2678332,2123,1,118445972,38503747,646,3.95960711,0.252550309
453033433,1794124759,864736,448941,4676564,2604061,20531,10332,902107,2941,1422,155,60912,63763,141695,995165,93710,82218,995165,14452,18403,14159,2774548,1070,0,93743247,44458008,1528,3.960248027,0.252509437
455980143,1806164590,1107672,252930,4330205,2539995,32396,37208,874053,3536,3251,115,8546,139002,149409,100639,5867,20302,100639,34704,9760,24726,52928,3220,0,88624241,20860948,1838,3.961059747,0.252457692
453972513,1798553359,985476,278385,4326521,2370539,21704,7971,956325,3246,552,949,185120,78341,236297,179815,29378,50392,179815,12669,23522,12431,2833384,1728,0,91664013,26510118,2505,3.961811139,0.252409811
452347045,1793374384,315909,206086,726768,611662,31179,6782,901886,2380,3697,405,40210,36294,92443,165757,9826,95882,165757,20862,28585,23906,3184656,1872,0,113605447,43010138,455,3.964598429,0.252232355
455476123,1806032210,190675,178786,521812,11543,41699,935,258848,2785,250,105,9559,185669,250131,235728,124112,106546,235728,43958,22453,70153,2009358,1582,0,114386445,35886078,280,3.965152329,0.252197121
453053217,1796425273,599263,276599,1639745,187199,42005,782,333096,1603,180,310,40581,112808,265391,799204,116651,5335,799204,18205,14611,16029,2795331,2342,0,103667373,34216775,1798,3.965152891,0.252197085
456466305,1810473648,178217,155590,548207,11912,52660,20821,699435,3942,2344,215,69421,42064,102126,164876,3356,24069,164876,12054,12536,8674,2679444,1276,0,121362329,24804340,265,3.966281034,0.252125352
456509521,1811156001,59503,142797,395995,21067,44149,15995,324364,4241,2244,764,85412,30262,146602,271378,115057,143070,271378,23779,33717,27743,2977955,2104,0,115539642,29168311,160,3.967400279,0.252054224
453931287,1802024025,390068,267870,1180426,21985,43027,1291,180480,2489,225,50,9478,159534,239748,228990,59188,138463,228990,14642,40106,20549,3280064,2719,3,115077605,41908187,1052,3.969816747,0.251900796
455987086,1810827124,316797,151406,722308,9282,62181,9521,560442,5941,2099,601,103061,67423,172268,724450,452402,1080596,724450,66486,87480,59656,18719,0,0,124297712,19166366,315,3.97122458,0.251811495
456081843,1811218849,50151,104743,986159,1144875,21951,6589,1274332,2024,561,85,41521,37452,97014,199624,13947,59492,199624,19321,20066,54441,1674896,895,0,123062716,20179168,195,3.971258398,0.251809351
456511281,1813120486,394190,324810,1184042,1093503,50115,26542,1459344,2109,901,120,40337,27355,78610,277512,62420,77758,277512,73573,3021,51072,78262,0,9,118107864,39908400,190,3.97168824,0.251782099
457256417,1816121940,410628,292445,1398193,771759,38269,24638,1228907,1668,633,471,102859,62151,436758,201380,69028,112959,201380,23954,54846,25037,3792652,1765,0,118916828,25120427,250,3.971780105,0.251776275
456442126,1813510414,529859,337117,2020369,975490,28768,24345,1513494,1272,395,180,129402,109109,298862,319957,69096,50417,319957,39803,14866,11773,3094437,1793,4,120738329,37732466,295,3.973144262,0.251689829
454720956,1806966462,32767,166027,419030,37544,64258,25740,345348,9103,2443,3415,125437,85347,203768,183212,16494,98891,183212,22543,84890,65315,980579,162,0,120001579,24745593,240,3.973791923,0.251648808
453180614,1801129417,832364,375838,4785989,2594626,22744,10615,894365,3001,1227,295,73798,61104,161007,258496,17579,116078,258496,17548,38608,16627,2518000,2316,0,75640525,30439519,3463,3.974418502,0.251609135
448564078,1783030294,124950,129096,435915,43408,41891,826,108687,2149,315,70,8130,98307,113825,255475,3105,18435,255475,36925,7158,105104,90929,0,54,126435785,19993616,450,3.974973435,0.251574008
452659228,1799572931,1056071,247982,3926981,2454635,20080,7240,1053366,2805,450,155,47163,36876,196871,148152,46021,203497,148152,44128,3701,51513,16266,0,0,89492887,38460484,2831,3.975557814,0.251537029
456167055,1813709469,191775,167177,530456,91623,54624,24230,864573,3607,581,185,66053,42256,116147,280823,143519,81114,280823,19200,18144,53874,1327065,895,0,125185650,24522677,245,3.975976452,0.251510544
445219030,1770288032,911652,325531,5836414,2570948,25065,10058,853355,4874,4784,746,116929,154592,283534,175162,17384,63064,175162,16038,16388,16802,2854272,2010,0,96719318,26307358,5650,3.976218249,0.251495249
454972025,1809199339,71909,148130,421535,32467,47162,20032,446814,4766,3865,1694,157639,50155,147120,197653,13674,114363,197653,23413,28042,23345,2577630,1472,0,117370723,27639931,285,3.976506773,0.251477002
456807446,1816719237,187955,247413,675788,12240,74279,2569,216812,3549,381,980,25351,152604,166828,401144,6825,33879,401144,73143,3688,76143,17834,0,79,93981894,40492438,245,3.976991297,0.251446364
456756288,1816697688,718297,314932,1724235,1685203,22461,30775,1790184,1753,906,55,46519,33984,105583,362304,73605,31262,362304,51765,3410,44123,35550,0,0,111265930,33962705,175,3.977389553,0.251421186
454030521,1806256907,308146,134100,638835,19451,43555,26781,703499,5510,3376,536,90728,66896,164521,233702,11716,119949,233702,26127,57205,56795,2791445,1333,0,96330444,32842693,910,3.978271996,0.251365417
447107011,1779101758,496710,149325,592359,144984,43512,30466,721481,5205,806,130,54207,38006,91400,105566,6688,44888,105566,9763,15317,8510,2589761,1070,0,94488128,14014308,2513,3.979140819,0.251310533
456633078,1817228201,239438,150494,550560,8990,63117,21152,611372,6212,2264,521,57000,35135,115940,218916,12400,48586,218916,11776,18804,45311,1009129,738,0,119632638,25882370,230,3.979624536,0.251279987
454392770,1808321143,1008988,309820,5220700,2389652,22846,7191,990662,2594,606,120,57069,52116,132266,1151367,75543,292274,1151367,57478,5761,53734,2499805,2995,3,86900257,28215913,2880,3.979643301,0.251278802
454735553,1810020648,967690,269529,4279448,2523978,28902,42175,1172307,2640,295,220,79107,51423,139220,131762,10935,35860,131762,12485,14071,14026,2796139,3287,0,86376300,22894331,2305,3.980380764,0.251232246
456903722,1818997624,126032,158487,558034,244200,48313,25885,916693,4208,1232,95,40396,22470,67295,207751,520603,57465,207751,28383,87867,69505,297865,0,0,122775645,22494335,230,3.981139869,0.251184342
453532018,1805723994,345965,227756,934021,21811,39609,2063,197799,5336,270,105,14465,143354,280776,162785,147644,73361,162785,14312,17472,13992,3095694,2628,0,117925924,37293946,896,3.981469714,0.251163533
454439061,1809399810,301335,157229,786501,263158,46200,26439,1024667,2560,586,285,89660,58265,166458,199790,27459,53369,199790,14187,19681,14550,755835,0,0,110564161,33547320,200,3.981611541,0.251154586
457050763,1820134519,63246,143833,406907,10090,36976,6235,198289,4724,3652,641,119327,57380,183723,348699,14432,372954,348699,38175,340760,35942,1696403,1401,0,115689838,24674709,230,3.982346528,0.251108233
455262806,1813148172,126891,169903,491159,210935,57223,25815,999594,4088,796,145,78449,55137,148320,220683,367256,71249,220683,26600,87192,67957,431402,0,0,121580466,23033729,350,3.982640682,0.251089686
454009776,1808360193,293650,235577,595778,14927,33767,706,268642,1913,175,460,62892,96265,258298,117188,12583,83474,117188,11005,25768,12263,3025891,4442,0,120641939,39747302,766,3.983086463,0.251061585
456466787,1818805268,204487,144973,866084,30596,38026,718,179292,4830,574,322,18979,154596,156572,199127,40568,18534,199127,44154,1903,43859,38054,0,53,135418257,22319536,185,3.984529258,0.250970676
455894313,1816568671,987984,271619,4313126,2514466,29771,39326,1206190,2860,410,165,79877,63158,185050,197116,16144,40667,197116,12245,12612,24722,2729649,2791,0,86545388,21856836,1533,3.984626742,0.250964536
456884077,1821447157,189182,157467,526234,157316,53724,25129,771117,4406,1445,585,77555,45846,153335,125605,43240,52154,125605,26723,84847,71876,295651,0,7,122750415,21841009,220,3.986672438,0.250835757
444227909,1771514315,239560,221888,668058,33729,57108,4683,621235,2599,737,185,40589,34310,93045,150164,9712,71259,150164,14760,18554,44524,2149938,1252,0,115103353,41167559,656,3.987850108,0.250761682
