cycles:u,instructions:u,branch-misses:u,cache-misses:u,L1-dcache-load-misses,L1-icache-load-misses,LLC-load-misses,LLC-store-misses,branch-load-misses,dTLB-load-misses,dTLB-store-misses,iTLB-load-misses,l2_rqsts.code_rd_miss:u,l2_rqsts.demand_data_rd_miss:u,l2_rqsts.all_demand_miss:u,dtlb_load_misses.walk_pending:u,itlb_misses.walk_pending:u,dtlb_store_misses.walk_pending:u,dtlb_load_misses.walk_pending:u,offcore_requests.l3_miss_demand_data_rd:u,ocr.hwpf_l2_rfo.l3_miss:u,ocr.demand_data_rd.l3_miss:u,icache_64b.iftag_miss:u,IPC,CPI
457068947,897678947,4598219,753402,1320185,834832,200864,322,4771313,132589,325,1472,18214,293703,312364,13091371,71328,5913,13091371,232172,1274,235161,591108,1.963990231,0.509167502
455624602,894880683,4144507,855951,1451964,1065857,219313,108,4191887,169654,60,1122,22989,387431,423108,14850557,32443,4289,14850557,264957,807,249310,1055109,1.964074545,0.509145644
456931409,897464954,3905527,924452,1489899,1023334,261834,206,3787237,190144,185,1036,25298,379628,386829,13041816,48567,17558,13041816,216031,2275,222941,1396794,1.964113073,0.509135657
456902081,897454116,4296328,848267,1366245,883045,240254,153,4509458,156568,165,1653,24631,343327,382765,13187687,209476,9420,13187687,238968,269,240833,891282,1.964215427,0.509109126
453754011,891290188,4412100,753973,1284566,1014399,224786,170,4508935,155298,150,1487,20692,330321,326804,11035873,47473,2867,11035873,191635,507,201381,1683101,1.964258533,0.509097954
457408762,898577177,4041995,899683,1424338,841639,220038,316,3965302,163886,245,1307,25687,356894,392314,14657723,60404,3650,14657723,224303,820,228708,911632,1.964494893,0.509036701
455810557,895464265,4129100,871087,1372675,943211,223098,212,4081694,155027,140,1207,28559,371715,419244,14622275,42493,6844,14622275,268389,1390,253509,1020865,1.964553588,0.509021493
457158267,898130606,4640820,715178,1387800,607073,216167,234,4698501,147865,215,2389,25199,342916,356453,11670041,76484,3537,11670041,173925,106,194611,547019,1.964594476,0.509010899
454524548,893072967,4249953,825049,1489412,811993,223572,87,4318003,159656,135,771,22635,346619,368740,12618355,42297,1877,12618355,238724,413,240921,826668,1.9648509,0.50894447
456436895,896916005,4366277,866804,1443888,680120,244040,120,4755906,172456,75,2008,31249,366135,384592,11693565,71850,17671,11693565,215793,281,230764,679033,1.965038354,0.508895919
457382954,898796321,4008640,858895,1500165,1232224,246858,557,3977751,171697,195,886,18690,367435,390794,14350269,41183,6932,14350269,240833,1402,243599,1390426,1.965084866,0.508883874
456397209,896932138,4069500,896080,1329370,1164162,284652,1379,3549563,161205,215,1112,24449,392583,414963,16951843,65436,13480,16951843,240213,1058,232080,1394817,1.965244573,0.50884252
457305694,898787609,4238590,782507,1322976,1130307,199616,230,4344617,164211,232,1522,22107,340323,364336,11698606,56803,7627,11698606,206781,914,202495,1118098,1.965397809,0.508802847
457190049,898604313,3919220,859630,1450983,1071094,237569,316,3813038,171830,410,1077,23631,372922,410848,13712145,41743,5953,13712145,228665,1536,217696,1069953,1.965494032,0.508777938
456191826,896669839,4037049,814779,1417646,1243778,180698,150,3992915,149705,170,1317,21156,388118,406157,16541861,50054,9775,16541861,252213,557,245218,918257,1.965554374,0.508762318
457427252,899175119,4563187,791270,1347086,320969,233540,87,4150494,161170,305,1362,22082,325508,344405,13532656,50365,4164,13532656,225263,1799,213440,542950,1.96572267,0.50871876
456615509,897597883,4305750,813078,1290151,823225,234042,195,4176721,148026,130,1282,22192,412304,451513,13746077,73170,15479,13746077,206947,106,201864,743072,1.965763022,0.508708318
457467712,899273608,4160044,841047,1389088,824467,208494,150,4172974,163394,135,2214,26460,367129,409468,13709864,182992,2903,13709864,236944,482,234454,874304,1.965764106,0.508708037
457441024,899329489,4130028,818534,1321327,954445,203475,120,4105841,141692,319,1497,21907,320049,339527,12211569,66397,4120,12211569,216257,194,209530,932127,1.966000953,0.508646752
457071148,898603698,4039565,878329,1418969,1144249,246694,360,3965433,179103,210,2060,49040,394597,417949,17184581,45807,4095,17184581,239477,1747,236132,1242460,1.966003984,0.508645968
457121833,898797883,4508550,782824,1306620,923036,211583,131,4522730,133966,60,1132,20885,266461,278966,9878670,68424,6644,9878670,155291,583,159254,1157452,1.966210796,0.508592467
457020657,898640055,3911208,920151,1418751,754945,226223,75,4046634,164521,2144,1933,25448,374681,410860,13297126,225957,14012,13297126,219595,156,227938,774462,1.966300738,0.508569203
454113021,892933816,4326521,836997,1240754,875877,215303,247,4320880,128943,380,1538,22571,320301,350791,11473626,61318,10114,11473626,205806,313,205204,766411,1.966325066,0.508562911
456412050,897512194,4663793,758876,1369790,697208,191509,97,4698701,144843,125,1823,23608,321124,342376,12071351,51210,10613,12071351,211725,43,222148,782325,1.966451574,0.508530194
456026120,896807552,4131527,828330,1276099,1027565,209199,50,4102260,144453,165,1703,33059,318136,350964,17018723,59433,4514,17018723,244919,432,248254,1064566,1.966570582,0.50849942
457272965,899310394,4431695,762133,1353188,794628,209405,144,4403305,158994,215,1162,22100,365852,376159,13118860,102183,4860,13118860,223163,529,221723,707944,1.966681748,0.508470677
455648746,896148466,4359030,712444,1302598,819392,164787,112,4368257,159066,65,1382,24036,327808,349107,12097817,63891,2235,12097817,182237,1117,176761,1224567,1.966752842,0.508452297
457278662,899432292,3895973,831789,1291036,1024326,228991,93,3719659,161893,180,846,24019,350936,383526,11682912,78054,6268,11682912,241531,369,235619,1013592,1.966923819,0.508408099
456796565,898502127,4642477,757842,1373629,1151393,224586,416,4568997,151918,340,901,20518,318231,330308,11446107,44473,6555,11446107,206614,1731,215076,1065697,1.966963405,0.508397867
457219954,899487156,4511805,805563,1407283,815819,209807,147,4686781,144569,142,2209,35582,339262,373801,12658151,61529,4489,12658151,209870,576,226099,881831,1.96729637,0.508311821
457222437,899518258,4027609,864387,1462350,947828,218206,241,4038966,149679,179,1991,23625,342121,384565,11941180,73231,71384,11941180,213583,319,224343,970545,1.967353711,0.508297006
456869430,898975601,4264990,789448,1280049,646145,211883,252,4441954,140996,91,2124,25954,320842,352181,17811847,65323,5860,17811847,204611,801,188281,656384,1.967686043,0.508211157
457385218,899995451,4383495,839481,1456912,780091,225068,181,4591113,159514,170,1427,21796,341374,362982,12446044,60263,7827,12446044,234509,1202,208085,881992,1.967696846,0.508208366
457409043,900045381,4479016,769221,1417728,795872,228047,302,4514278,139962,55,1918,23649,334860,360454,12379066,58384,7507,12379066,213879,43,232532,730953,1.967703513,0.508206645
455957086,897199817,3830425,835793,1164910,856791,256080,964,3879852,131022,85,826,18360,310608,333691,13520095,92524,19681,13520095,206959,2673,254053,1051859,1.967728641,0.508200155
455387167,896090427,4078660,815508,1516300,840728,217669,247,4239212,141389,135,1808,24765,321301,354542,14020557,62583,12783,14020557,237477,1233,248307,844860,1.967755115,0.508193318
456602723,898494745,4353512,866333,1534200,577447,235877,194,4401082,163545,155,2635,40464,349473,379363,21648904,83125,6782,21648904,234493,313,224953,606089,1.967782275,0.508186303
454546651,894450021,3933744,881016,1418041,1025808,222985,184,3943834,169935,205,981,18924,366481,394683,12948232,44111,9536,12948232,233156,1728,244357,1189467,1.967784867,0.508185634
456785882,898972156,4047433,900919,1478543,1051037,255559,601,4014763,173693,235,1875,37128,382070,406957,13195950,42180,9749,13195950,238234,1421,258612,1171746,1.968038399,0.508120167
455537361,896523423,3915883,878010,1458029,1210242,234123,378,3965916,182082,160,931,24493,365214,387363,12833600,45476,6475,12833600,209828,1308,240132,1063177,1.968056848,0.508115404
457128310,899674901,4600082,716846,1275308,561498,200609,167,4693597,150450,235,1923,25023,319193,352741,13751148,53096,11891,13751148,241831,563,230759,600554,1.968101475,0.508103882
456792646,899025243,4367250,850398,1465242,1065772,232959,278,4403471,159208,155,1122,20715,356366,385080,14048993,51301,5203,14048993,235832,2415,233112,1083090,1.968125474,0.508097686
457466801,900360958,4242864,804018,1511135,1026280,222832,234,4273523,151969,115,1623,24296,344767,384342,13335844,69469,9492,13335844,230295,551,231557,847882,1.968144915,0.508092668
457488206,900468802,4742902,750523,1434968,400397,208072,93,4629861,164001,185,3131,27784,365335,410017,11346809,121290,6080,11346809,213766,100,236192,425940,1.96828856,0.508055587
455667720,897032851,3997595,688433,1225357,1112805,207582,330,4253814,149421,229,1028,21415,387351,409621,11078705,24789,7501,11078705,173762,206,175993,970896,1.968611801,0.507972166
457199615,900053094,4321791,879045,1488830,959804,245479,181,4360335,175166,130,1347,22042,334955,386730,13365053,159305,5005,13365053,210591,532,207409,944795,1.968621723,0.507969605
457032043,899724606,4494789,824150,1421273,943665,226139,216,4636233,147870,110,996,18213,327086,340618,13795250,49685,2873,13795250,250937,2047,247501,1092856,1.968624782,0.507968816
455453090,896688044,3966203,901399,1429239,1297494,242990,437,3958615,167968,215,1011,18209,346867,355034,12213075,51215,7846,12213075,193231,782,200495,1287802,1.968782436,0.50792814
456712494,899229267,4431858,827306,1410214,860588,222975,291,4515726,137491,105,1948,28764,306979,324849,16318057,67259,2060,16318057,204621,450,215578,807200,1.968917599,0.507893271
455717921,897340208,4123369,839954,1371076,900052,225179,53,4049207,171002,60,1347,27397,365877,425119,22140318,122636,11246,22140318,259306,212,239038,969679,1.969069388,0.507854119
457608042,901088925,3987566,831918,1372126,1193056,182465,206,3891448,142839,150,816,21516,338459,365784,13125491,37434,6268,13125491,226838,488,223475,1188684,1.969128255,0.507838937
456702115,899325893,3961708,873631,1269618,987714,232924,714,3656712,144644,135,1288,26097,345167,402295,45488560,211514,15241,45488560,287884,726,259807,873603,1.969173918,0.507827161
456732653,899416763,3899062,870287,1513579,1168965,231197,726,4036396,189296,400,1077,23194,384244,423404,13482932,158923,8199,13482932,234951,1446,249295,1100755,1.969241212,0.507809807
455606638,897225050,4392838,829373,1413557,992890,236367,920,4131652,127201,100,1047,21291,335053,363422,17989268,46025,4295,17989268,214956,1521,202116,1071412,1.969297581,0.507795272
456090075,898183613,3627628,827364,1353046,1209836,239383,93,3621525,166026,165,1094,34455,333047,384914,12788524,34904,7501,12788524,241263,958,254927,1159811,1.969311902,0.507791579
457367244,900703600,4092641,863404,1392657,630249,212428,122,4400396,140286,47,3106,38273,327818,343700,12398913,71999,7169,12398913,184769,131,206987,489464,1.96932249,0.507788849
457231766,900489591,4322843,777811,1480507,949851,195823,373,4429025,167382,135,1833,23093,334125,359541,13246776,67108,4940,13246776,205172,2078,157165,1182838,1.969437948,0.50775908
456685444,899441589,4414267,822187,1359370,806230,226670,227,4248170,133592,230,1272,22873,293229,317498,13857436,48779,1803,13857436,211242,244,224541,849419,1.96949914,0.507743304
455387419,896894107,4086812,786002,1249105,1154527,196068,62,4097584,158247,90,936,19516,325735,384834,12945495,46067,7038,12945495,233896,557,245883,979184,1.969518853,0.507738222
454229912,894614851,3566320,980621,1456130,1098002,261537,416,3640114,179398,160,1097,24436,403751,443651,14712894,156125,7818,14712894,254272,1014,268854,936240,1.9695199,0.507737952
457250246,900567535,4420198,829374,1399564,1107086,237257,197,4071001,162719,150,1257,25819,367338,374105,14145491,71956,6712,14145491,231375,1109,238386,855657,1.969528815,0.507735654
456901932,899905104,4438138,804999,1362340,864542,214097,162,4268102,162004,85,1287,25123,348205,382430,12535850,56013,4884,12535850,214221,2942,224934,1080718,1.969580431,0.507722348
456149137,898464872,4586958,788488,1367175,753756,210254,131,4573720,144118,180,1061,22199,320834,349538,12294609,76550,5716,12294609,218468,582,234486,999134,1.969673511,0.507698354
457407462,901105822,4021863,884540,1360935,836054,220945,84,3961845,165547,430,2188,28181,384261,425510,14449182,79325,5309,14449182,264241,1751,231826,648960,1.970028687,0.507606821
457358253,901020966,4237652,844115,1359459,1022172,230348,209,4299430,150697,80,1708,25491,358577,395654,12914213,76187,3819,12914213,231779,93,235405,767851,1.970055116,0.507600012
456427887,899234687,4612937,777956,1339331,814080,194885,228,4699334,135753,105,1569,34256,354488,367654,13615700,45391,9013,13615700,231205,344,223543,854767,1.970157198,0.507573711
457068381,900527787,4391908,874230,1528111,1315831,250523,419,4329257,148129,195,1046,44286,363225,389494,17884634,41538,11308,17884634,280705,1882,240750,1034017,1.970225516,0.507556111
457728770,901957356,4596785,827031,1409255,584640,239720,93,4658998,146803,75,2342,39416,337944,385842,12606074,55841,5567,12606074,230755,181,231928,743014,1.970506149,0.507483826
455895628,898494038,4237832,741470,1292564,841833,178127,128,4249834,132171,100,1512,22336,309469,323710,12689195,67016,7673,12689195,194575,904,174405,824365,1.970832758,0.507399725
457417705,901499757,4197439,803841,1376326,810798,216375,92,4332916,144077,160,1838,25504,354089,394810,19976521,68667,11735,19976521,256325,789,248139,1023260,1.970845787,0.507396371
456894173,900500466,3878297,904247,1345381,984755,250522,68,3769710,163190,129,2417,46774,362087,396953,39564428,81999,5779,39564428,306005,1634,296009,762570,1.970916941,0.507378053
454832594,896454608,4013053,899576,1367885,877453,224787,312,3877191,158117,90,1462,22387,368542,389135,15601185,63061,4126,15601185,225321,588,224129,828618,1.970955072,0.507368237
457115595,900996086,4619251,799048,1445698,814523,224073,298,4719174,147515,85,1773,24029,297761,336232,19496018,64767,2210,19496018,235700,450,226101,784272,1.971046483,0.507344707
457325464,901442107,4172213,817528,1341888,1138373,232251,297,4289149,173542,240,1387,22455,339737,374596,13073528,52782,19387,13073528,235067,2072,213560,1278113,1.971117241,0.507326494
456421735,899699737,4103361,841132,1346608,672374,231454,325,3836407,166286,99,2333,50718,333313,359936,20018187,59680,7288,20018187,230974,237,230961,741521,1.971202658,0.507304511
456361846,899679201,4404241,851462,1414120,1015524,244698,206,4367621,171626,165,1367,27321,374957,398890,13276991,50766,15536,13276991,259279,1014,278403,903811,1.971416342,0.507249523
456189658,899341989,4413410,767873,1207957,997802,225443,162,4328196,153087,120,966,18820,322039,351806,14690617,36324,16246,14690617,238628,1282,241748,1136978,1.971421257,0.507248259
454722744,896519593,4231008,806922,1308663,1015158,242313,909,4228308,137970,173,1967,25947,285808,315772,27910041,82772,5222,27910041,257471,763,243428,875105,1.971574118,0.507208931
455267644,897639672,3862114,907794,1452343,1396335,256511,616,3844974,165603,280,881,20579,369068,390757,14596611,43283,2636,14596611,223610,576,222842,1016248,1.971674649,0.507183069
456995714,901199785,4424911,775858,1402346,1191267,214905,629,4362977,141748,190,1457,18028,316550,348736,11606684,67499,8471,11606684,201994,1621,209752,1013554,1.972009271,0.507097007
456059804,899417328,4216363,817127,1362959,1154887,223527,259,4419448,145871,110,1753,18761,336590,346373,10767711,43064,6794,10767711,206369,1703,224858,1190821,1.972147776,0.507061394
456474250,900265938,4251026,835760,1412037,838191,220505,415,4439399,155095,229,1945,22390,334267,358104,13374684,70570,8327,13374684,269560,206,283513,427127,1.97221626,0.507043786
457278556,902021781,4124617,917141,1282982,926089,244127,280,3774826,153957,130,1247,23800,344598,385001,13792471,57704,4934,13792471,207119,1659,220331,1135821,1.972587101,0.506948464
456674988,900840832,3851848,760838,1362978,1202981,200815,128,4056721,150266,145,986,20614,319355,335771,12509256,36613,4495,12509256,197847,325,202653,1150021,1.972608213,0.506943038
457226165,901955077,4405439,732592,1392202,1110870,204231,448,4405261,148376,179,2222,30671,349944,366381,14312738,43517,14220,14312738,215348,1102,203432,1059298,1.97266724,0.506927869
